,Substation,Training_Data_Index,Active_Power
23125,Kusaha,training_data_3126,8.890523762605968
23126,Kusaha,training_data_3127,8.891696651388955
23127,Kusaha,training_data_3128,8.932211396986627
23128,Kusaha,training_data_3129,8.716838964748204
23129,Kusaha,training_data_3130,9.085139223839787
23130,Kusaha,training_data_3131,8.717995497569797
23131,Kusaha,training_data_3132,9.264383312375834
23132,Kusaha,training_data_3133,8.601870246275078
23133,Kusaha,training_data_3134,8.665988811944068
23134,Kusaha,training_data_3135,8.806071447229948
23135,Kusaha,training_data_3136,9.135542574652773
23136,Kusaha,training_data_3137,9.140067251830844
23137,Kusaha,training_data_3138,8.907999165757733
23138,Kusaha,training_data_3139,8.895423974139987
23139,Kusaha,training_data_3140,9.158860189080277
23140,Kusaha,training_data_3141,8.922535522411163
23141,Kusaha,training_data_3142,9.200164456916093
23142,Kusaha,training_data_3143,9.281398937080107
23143,Kusaha,training_data_3144,8.859163018
23144,Kusaha,training_data_3145,9.154771282136789
23145,Kusaha,training_data_3146,8.994677755079827
23146,Kusaha,training_data_3147,9.082099744330465
23147,Kusaha,training_data_3148,9.191908459
23148,Kusaha,training_data_3149,8.689327989421555
23149,Kusaha,training_data_3150,8.975183507
23150,Kusaha,training_data_3151,8.944189829584893
23151,Kusaha,training_data_3152,8.839867531686377
23152,Kusaha,training_data_3153,8.788388986
23153,Kusaha,training_data_3154,9.245376872605997
23154,Kusaha,training_data_3155,9.035833680022796
23155,Kusaha,training_data_3156,8.933440592929667
23156,Kusaha,training_data_3157,8.865110037827943
23157,Kusaha,training_data_3158,9.135392097556334
23158,Kusaha,training_data_3159,9.192882172628005
23159,Kusaha,training_data_3160,9.098600434384263
23160,Kusaha,training_data_3161,9.204011427502277
23161,Kusaha,training_data_3162,9.229802858559784
23162,Kusaha,training_data_3163,9.213409466809651
23163,Kusaha,training_data_3164,8.829635153843242
23164,Kusaha,training_data_3165,8.756566879524081
23165,Kusaha,training_data_3166,9.164693410936186
23166,Kusaha,training_data_3167,8.930768615078586
23167,Kusaha,training_data_3168,8.983707134928704
23168,Kusaha,training_data_3169,8.77607391
23169,Kusaha,training_data_3170,9.010270045420366
23170,Kusaha,training_data_3171,8.729668208442735
23171,Kusaha,training_data_3172,9.014674326033552
23172,Kusaha,training_data_3173,9.074048581761796
23173,Kusaha,training_data_3174,8.898866481854727
23174,Kusaha,training_data_3175,9.277546908517685
23175,Kusaha,training_data_3176,9.287544212177567
23176,Kusaha,training_data_3177,9.053871615
23177,Kusaha,training_data_3178,9.25510772
23178,Kusaha,training_data_3179,8.949513507273894
23179,Kusaha,training_data_3180,9.023315890937534
23180,Kusaha,training_data_3181,8.948523040503023
23181,Kusaha,training_data_3182,8.809614339956717
23182,Kusaha,training_data_3183,9.137842741990406
23183,Kusaha,training_data_3184,9.034460013475945
23184,Kusaha,training_data_3185,9.077633639523631
23185,Kusaha,training_data_3186,8.915476234470558
23186,Kusaha,training_data_3187,8.791173452
23187,Kusaha,training_data_3188,9.230140574807228
23188,Kusaha,training_data_3189,9.104201013
23189,Kusaha,training_data_3190,9.091807556164964
23190,Kusaha,training_data_3191,9.144349968570717
23191,Kusaha,training_data_3192,8.957414414213119
23192,Kusaha,training_data_3193,9.275077635950653
23193,Kusaha,training_data_3194,9.115663526
23194,Kusaha,training_data_3195,8.585215824
23195,Kusaha,training_data_3196,8.604242996830784
23196,Kusaha,training_data_3197,9.099419878530624
23197,Kusaha,training_data_3198,9.054806091
23198,Kusaha,training_data_3199,8.951519784891888
23199,Kusaha,training_data_3200,8.999514870793714
23200,Kusaha,training_data_3201,8.771072654402497
23201,Kusaha,training_data_3202,8.891523505362183
23202,Kusaha,training_data_3203,9.072639348617846
23203,Kusaha,training_data_3204,9.222282370170579
23204,Kusaha,training_data_3205,9.258905726413593
23205,Kusaha,training_data_3206,9.186309443
23206,Kusaha,training_data_3207,8.775280346032567
23207,Kusaha,training_data_3208,8.967917829163802
23208,Kusaha,training_data_3209,8.774777587589934
23209,Kusaha,training_data_3210,9.254113572434509
23210,Kusaha,training_data_3211,8.952069702408277
23211,Kusaha,training_data_3212,9.121195581
23212,Kusaha,training_data_3213,8.965422179464026
23213,Kusaha,training_data_3214,9.147112504368927
23214,Kusaha,training_data_3215,9.025911164831143
23215,Kusaha,training_data_3216,9.163711894900278
23216,Kusaha,training_data_3217,9.131503692079047
23217,Kusaha,training_data_3218,9.079356798568377
23218,Kusaha,training_data_3219,8.956092229546536
23219,Kusaha,training_data_3220,8.903994212555705
23220,Kusaha,training_data_3221,9.042556725361496
23221,Kusaha,training_data_3222,9.122854988695636
23222,Kusaha,training_data_3223,8.753998846897144
23223,Kusaha,training_data_3224,9.204337960095737
23224,Kusaha,training_data_3225,9.074309963380344
23225,Kusaha,training_data_3226,9.111502818141659
23226,Kusaha,training_data_3227,9.285198790754018
23227,Kusaha,training_data_3228,8.893548932240368
23228,Kusaha,training_data_3229,9.06714775
23229,Kusaha,training_data_3230,8.969040563083409
23230,Kusaha,training_data_3231,9.026921451668898
23231,Kusaha,training_data_3232,8.806055428191984
23232,Kusaha,training_data_3233,8.659919042710749
23233,Kusaha,training_data_3234,9.094122197368161
23234,Kusaha,training_data_3235,8.796112139869953
23235,Kusaha,training_data_3236,9.090383823493653
23236,Kusaha,training_data_3237,9.263184643432382
23237,Kusaha,training_data_3238,8.836275711895581
23238,Kusaha,training_data_3239,9.276107659105254
23239,Kusaha,training_data_3240,9.081452880026902
23240,Kusaha,training_data_3241,8.975812525132538
23241,Kusaha,training_data_3242,8.877725967115156
23242,Kusaha,training_data_3243,8.744464361
23243,Kusaha,training_data_3244,9.196135210992862
23244,Kusaha,training_data_3245,8.853728995658777
23245,Kusaha,training_data_3246,9.037238960478009
23246,Kusaha,training_data_3247,8.946977791
23247,Kusaha,training_data_3248,8.848133766240025
23248,Kusaha,training_data_3249,8.772504496826715
23249,Kusaha,training_data_3250,8.926901220110633
23250,Kusaha,training_data_3251,8.929305030246033
23251,Kusaha,training_data_3252,9.161706310050052
23252,Kusaha,training_data_3253,9.398864797986073
23253,Kusaha,training_data_3254,9.015073864350756
23254,Kusaha,training_data_3255,9.116183512145819
23255,Kusaha,training_data_3256,9.275530278855765
23256,Kusaha,training_data_3257,9.071212105993773
23257,Kusaha,training_data_3258,8.847178964966663
23258,Kusaha,training_data_3259,8.661257971
23259,Kusaha,training_data_3260,8.973119541893707
23260,Kusaha,training_data_3261,8.725205524387205
23261,Kusaha,training_data_3262,8.713479351987832
23262,Kusaha,training_data_3263,9.103350590910418
23263,Kusaha,training_data_3264,9.193719177
23264,Kusaha,training_data_3265,8.936759913
23265,Kusaha,training_data_3266,8.981319333373499
23266,Kusaha,training_data_3267,8.738356181
23267,Kusaha,training_data_3268,8.613717133376678
23268,Kusaha,training_data_3269,9.138345589386235
23269,Kusaha,training_data_3270,8.737556386482643
23270,Kusaha,training_data_3271,9.206248402615563
23271,Kusaha,training_data_3272,9.36561223
23272,Kusaha,training_data_3273,8.884016733753917
23273,Kusaha,training_data_3274,9.121347713599583
23274,Kusaha,training_data_3275,8.789463685469103
23275,Kusaha,training_data_3276,8.963269972
23276,Kusaha,training_data_3277,9.153512917635677
23277,Kusaha,training_data_3278,9.052329895
23278,Kusaha,training_data_3279,8.968875934710935
23279,Kusaha,training_data_3280,9.093338725409616
23280,Kusaha,training_data_3281,9.012062998530933
23281,Kusaha,training_data_3282,8.919575166251844
23282,Kusaha,training_data_3283,9.146537864335155
23283,Kusaha,training_data_3284,9.238908514825962
23284,Kusaha,training_data_3285,9.242395217781837
23285,Kusaha,training_data_3286,8.929050016673703
23286,Kusaha,training_data_3287,9.306168213101776
23287,Kusaha,training_data_3288,9.182586431994537
23288,Kusaha,training_data_3289,8.973263465301477
23289,Kusaha,training_data_3290,9.022404772726865
23290,Kusaha,training_data_3291,8.735125859860705
23291,Kusaha,training_data_3292,8.832162898909424
23292,Kusaha,training_data_3293,9.054215061661651
23293,Kusaha,training_data_3294,9.187017577047905
23294,Kusaha,training_data_3295,9.086057150015177
23295,Kusaha,training_data_3296,9.062565838095626
23296,Kusaha,training_data_3297,9.059311627
23297,Kusaha,training_data_3298,9.109422897
23298,Kusaha,training_data_3299,8.794141448413193
23299,Kusaha,training_data_3300,8.896729636525643
23300,Kusaha,training_data_3301,9.056484908922656
23301,Kusaha,training_data_3302,8.793649833729493
23302,Kusaha,training_data_3303,9.019847239869426
23303,Kusaha,training_data_3304,8.861031249552417
23304,Kusaha,training_data_3305,8.908991651878543
23305,Kusaha,training_data_3306,9.130415876051332
23306,Kusaha,training_data_3307,9.138265833933406
23307,Kusaha,training_data_3308,8.685931825
23308,Kusaha,training_data_3309,8.972978351660712
23309,Kusaha,training_data_3310,8.746856307014715
23310,Kusaha,training_data_3311,8.96710804
23311,Kusaha,training_data_3312,8.969544703089399
23312,Kusaha,training_data_3313,8.968640078896321
23313,Kusaha,training_data_3314,8.789372724
23314,Kusaha,training_data_3315,8.948404382
23315,Kusaha,training_data_3316,9.085266493104172
23316,Kusaha,training_data_3317,8.760093930956733
23317,Kusaha,training_data_3318,9.300451266566649
23318,Kusaha,training_data_3319,9.121379754721602
23319,Kusaha,training_data_3320,8.864669201069763
23320,Kusaha,training_data_3321,9.136113420462548
23321,Kusaha,training_data_3322,9.185530786795825
23322,Kusaha,training_data_3323,9.010571157401577
23323,Kusaha,training_data_3324,9.101365368714106
23324,Kusaha,training_data_3325,8.990623845553786
23325,Kusaha,training_data_3326,9.060710716842125
23326,Kusaha,training_data_3327,8.990231031378439
23327,Kusaha,training_data_3328,8.964754054615998
23328,Kusaha,training_data_3329,9.002818741216918
23329,Kusaha,training_data_3330,8.916140473173977
23330,Kusaha,training_data_3331,9.111622470208395
23331,Kusaha,training_data_3332,8.956082922242798
23332,Kusaha,training_data_3333,8.889344173723018
23333,Kusaha,training_data_3334,9.218039983144186
23334,Kusaha,training_data_3335,8.874423399090245
23335,Kusaha,training_data_3336,9.004213222146104
23336,Kusaha,training_data_3337,8.869473019103955
23337,Kusaha,training_data_3338,8.878603293906231
23338,Kusaha,training_data_3339,9.102110335002452
23339,Kusaha,training_data_3340,8.894617173236234
23340,Kusaha,training_data_3341,8.733197133346057
23341,Kusaha,training_data_3342,9.237407754404726
23342,Kusaha,training_data_3343,9.186428563326547
23343,Kusaha,training_data_3344,9.524390411453863
23344,Kusaha,training_data_3345,9.115374112598813
23345,Kusaha,training_data_3346,9.220980101386395
23346,Kusaha,training_data_3347,9.057903205
23347,Kusaha,training_data_3348,9.103396741191485
23348,Kusaha,training_data_3349,8.759927198375951
23349,Kusaha,training_data_3350,8.882265705660313
23350,Kusaha,training_data_3351,8.961407321863922
23351,Kusaha,training_data_3352,9.226272155289744
23352,Kusaha,training_data_3353,8.723957577
23353,Kusaha,training_data_3354,8.959307083
23354,Kusaha,training_data_3355,9.189356818897467
23355,Kusaha,training_data_3356,9.168380458406697
23356,Kusaha,training_data_3357,8.974135504645384
23357,Kusaha,training_data_3358,8.899140071162371
23358,Kusaha,training_data_3359,9.149872546320307
23359,Kusaha,training_data_3360,8.930938211422854
23360,Kusaha,training_data_3361,9.211945233
23361,Kusaha,training_data_3362,8.800234882
23362,Kusaha,training_data_3363,8.968496726823108
23363,Kusaha,training_data_3364,8.728472664476975
23364,Kusaha,training_data_3365,9.301228259446773
23365,Kusaha,training_data_3366,9.006162463280466
23366,Kusaha,training_data_3367,8.724284245719847
23367,Kusaha,training_data_3368,9.152526630501404
23368,Kusaha,training_data_3369,8.706828378
23369,Kusaha,training_data_3370,8.959713476855095
23370,Kusaha,training_data_3371,9.112450456861621
23371,Kusaha,training_data_3372,8.904526457568487
23372,Kusaha,training_data_3373,8.930425737741425
23373,Kusaha,training_data_3374,9.142979271388857
23374,Kusaha,training_data_3375,8.912196086252516
23375,Kusaha,training_data_3376,9.047687907433383
23376,Kusaha,training_data_3377,9.131579657
23377,Kusaha,training_data_3378,8.787921316132788
23378,Kusaha,training_data_3379,9.086062558897199
23379,Kusaha,training_data_3380,9.103078866764825
23380,Kusaha,training_data_3381,8.792801427410899
23381,Kusaha,training_data_3382,9.163902281200624
23382,Kusaha,training_data_3383,8.779062193806222
23383,Kusaha,training_data_3384,8.771185513578583
23384,Kusaha,training_data_3385,9.337371403197906
23385,Kusaha,training_data_3386,9.131587940104554
23386,Kusaha,training_data_3387,9.233204360520846
23387,Kusaha,training_data_3388,9.184913981652752
23388,Kusaha,training_data_3389,8.867662316239588
23389,Kusaha,training_data_3390,9.158827556
23390,Kusaha,training_data_3391,9.127225782
23391,Kusaha,training_data_3392,8.710499116487501
23392,Kusaha,training_data_3393,8.861594419458646
23393,Kusaha,training_data_3394,8.779901843233397
23394,Kusaha,training_data_3395,8.917540231392259
23395,Kusaha,training_data_3396,9.212603135043542
23396,Kusaha,training_data_3397,9.076456746557934
23397,Kusaha,training_data_3398,9.203615233960107
23398,Kusaha,training_data_3399,9.162761561142434
23399,Kusaha,training_data_3400,8.880128084818612
23400,Kusaha,training_data_3401,9.042214834875423
23401,Kusaha,training_data_3402,8.998447061879654
23402,Kusaha,training_data_3403,8.578402559856714
23403,Kusaha,training_data_3404,9.006618291321681
23404,Kusaha,training_data_3405,8.927436985732545
23405,Kusaha,training_data_3406,8.603061928477885
23406,Kusaha,training_data_3407,8.965860724338555
23407,Kusaha,training_data_3408,8.905822876
23408,Kusaha,training_data_3409,8.615011208
23409,Kusaha,training_data_3410,8.872841646542668
23410,Kusaha,training_data_3411,8.910195533401806
23411,Kusaha,training_data_3412,9.009054706094554
23412,Kusaha,training_data_3413,9.088395835621577
23413,Kusaha,training_data_3414,9.035879259583831
23414,Kusaha,training_data_3415,8.620520108595784
23415,Kusaha,training_data_3416,9.153930025966748
23416,Kusaha,training_data_3417,9.401796114887375
23417,Kusaha,training_data_3418,9.207304908951823
23418,Kusaha,training_data_3419,9.012904039530131
23419,Kusaha,training_data_3420,9.083082466181299
23420,Kusaha,training_data_3421,8.972417715332995
23421,Kusaha,training_data_3422,9.195651067
23422,Kusaha,training_data_3423,9.160543892555367
23423,Kusaha,training_data_3424,8.874049228923722
23424,Kusaha,training_data_3425,8.966989872787716
23425,Kusaha,training_data_3426,9.411759156
23426,Kusaha,training_data_3427,9.116922159
23427,Kusaha,training_data_3428,8.890650589632425
23428,Kusaha,training_data_3429,9.087850128122954
23429,Kusaha,training_data_3430,8.968389375021276
23430,Kusaha,training_data_3431,9.049563436070704
23431,Kusaha,training_data_3432,9.294247123229123
23432,Kusaha,training_data_3433,9.176986348397916
23433,Kusaha,training_data_3434,8.973393775989447
23434,Kusaha,training_data_3435,9.183914469295638
23435,Kusaha,training_data_3436,9.227047630046663
23436,Kusaha,training_data_3437,9.203822025322397
23437,Kusaha,training_data_3438,9.355376022665022
23438,Kusaha,training_data_3439,9.228671282658638
23439,Kusaha,training_data_3440,9.230886576943107
23440,Kusaha,training_data_3441,9.239799895
23441,Kusaha,training_data_3442,8.9353587
23442,Kusaha,training_data_3443,9.041925626518351
23443,Kusaha,training_data_3444,8.819933859525234
23444,Kusaha,training_data_3445,9.296855578062292
23445,Kusaha,training_data_3446,9.469152247351118
23446,Kusaha,training_data_3447,9.261601978
23447,Kusaha,training_data_3448,8.842874226
23448,Kusaha,training_data_3449,9.059908108107114
23449,Kusaha,training_data_3450,8.942986790949604
23450,Kusaha,training_data_3451,9.021783035706143
23451,Kusaha,training_data_3452,9.061125387989234
23452,Kusaha,training_data_3453,8.690164874619178
23453,Kusaha,training_data_3454,9.090964661177656
23454,Kusaha,training_data_3455,9.035641641408693
23455,Kusaha,training_data_3456,9.282959141664108
23456,Kusaha,training_data_3457,8.656339340367008
23457,Kusaha,training_data_3458,9.235579737109736
23458,Kusaha,training_data_3459,9.177269663410193
23459,Kusaha,training_data_3460,8.769367471805436
23460,Kusaha,training_data_3461,8.961849492696418
23461,Kusaha,training_data_3462,8.950150887
23462,Kusaha,training_data_3463,9.041393874755512
23463,Kusaha,training_data_3464,8.933917750390199
23464,Kusaha,training_data_3465,8.884629634551686
23465,Kusaha,training_data_3466,9.079294348
23466,Kusaha,training_data_3467,8.783957981651902
23467,Kusaha,training_data_3468,8.797044401
23468,Kusaha,training_data_3469,8.992000546
23469,Kusaha,training_data_3470,8.870754168
23470,Kusaha,training_data_3471,9.094595115017565
23471,Kusaha,training_data_3472,9.057455089593072
23472,Kusaha,training_data_3473,9.082294760389738
23473,Kusaha,training_data_3474,8.651501224443045
23474,Kusaha,training_data_3475,8.672963552140436
23475,Kusaha,training_data_3476,8.6249119
23476,Kusaha,training_data_3477,8.864109257
23477,Kusaha,training_data_3478,9.251531886077954
23478,Kusaha,training_data_3479,9.203171171431729
23479,Kusaha,training_data_3480,9.093005446136418
23480,Kusaha,training_data_3481,9.203505348473639
23481,Kusaha,training_data_3482,8.707222052361296
23482,Kusaha,training_data_3483,8.920939002398239
23483,Kusaha,training_data_3484,9.045415385495076
23484,Kusaha,training_data_3485,9.276900464436382
23485,Kusaha,training_data_3486,9.430823385
23486,Kusaha,training_data_3487,8.845203010305166
23487,Kusaha,training_data_3488,9.19012255
23488,Kusaha,training_data_3489,9.188506590657692
23489,Kusaha,training_data_3490,9.101501717789699
23490,Kusaha,training_data_3491,9.001989282465663
23491,Kusaha,training_data_3492,8.649544758461833
23492,Kusaha,training_data_3493,8.943138008686724
23493,Kusaha,training_data_3494,9.414741664251407
23494,Kusaha,training_data_3495,9.014942741451234
23495,Kusaha,training_data_3496,8.708286087
23496,Kusaha,training_data_3497,9.070777499509633
23497,Kusaha,training_data_3498,8.951846827
23498,Kusaha,training_data_3499,9.003944353028633
23499,Kusaha,training_data_3500,9.199499824
23500,Kusaha,training_data_3501,8.950823472738263
23501,Kusaha,training_data_3502,9.070361485275289
23502,Kusaha,training_data_3503,9.577081187538294
23503,Kusaha,training_data_3504,8.900236162
23504,Kusaha,training_data_3505,9.112504808053318
23505,Kusaha,training_data_3506,9.203819478
23506,Kusaha,training_data_3507,8.787297482952006
23507,Kusaha,training_data_3508,9.192916342
23508,Kusaha,training_data_3509,9.036980947
23509,Kusaha,training_data_3510,9.006772825866909
23510,Kusaha,training_data_3511,9.102309374227305
23511,Kusaha,training_data_3512,9.002671117654284
23512,Kusaha,training_data_3513,9.144539219356027
23513,Kusaha,training_data_3514,8.728656205387749
23514,Kusaha,training_data_3515,9.061811255143924
23515,Kusaha,training_data_3516,9.003255168243882
23516,Kusaha,training_data_3517,9.497058681031309
23517,Kusaha,training_data_3518,9.061951203985018
23518,Kusaha,training_data_3519,9.182073349
23519,Kusaha,training_data_3520,8.799614683681138
23520,Kusaha,training_data_3521,8.782019073196802
23521,Kusaha,training_data_3522,9.254113196
23522,Kusaha,training_data_3523,9.384100339653887
23523,Kusaha,training_data_3524,8.533691339146827
23524,Kusaha,training_data_3525,9.041082325
23525,Kusaha,training_data_3526,9.182357053
23526,Kusaha,training_data_3527,9.129985935754359
23527,Kusaha,training_data_3528,9.051186585548594
23528,Kusaha,training_data_3529,9.025951968
23529,Kusaha,training_data_3530,9.098113736904681
23530,Kusaha,training_data_3531,8.673465190084013
23531,Kusaha,training_data_3532,8.883392803361682
23532,Kusaha,training_data_3533,9.074626781475128
23533,Kusaha,training_data_3534,9.330420870018264
23534,Kusaha,training_data_3535,8.695989554164974
23535,Kusaha,training_data_3536,8.991481784391885
23536,Kusaha,training_data_3537,9.086791521091232
23537,Kusaha,training_data_3538,8.881701163943955
23538,Kusaha,training_data_3539,9.106677018207531
23539,Kusaha,training_data_3540,9.07277283
23540,Kusaha,training_data_3541,8.478646094357178
23541,Kusaha,training_data_3542,8.702422384740853
23542,Kusaha,training_data_3543,9.287724479562886
23543,Kusaha,training_data_3544,8.963239748413997
23544,Kusaha,training_data_3545,9.105967497394532
23545,Kusaha,training_data_3546,9.092950082404856
23546,Kusaha,training_data_3547,8.960873683
23547,Kusaha,training_data_3548,9.000357053536286
23548,Kusaha,training_data_3549,9.022880169443495
23549,Kusaha,training_data_3550,9.053992454794392
23550,Kusaha,training_data_3551,8.964993630921734
23551,Kusaha,training_data_3552,8.620856165211872
23552,Kusaha,training_data_3553,8.979452655401973
23553,Kusaha,training_data_3554,8.928443510679324
23554,Kusaha,training_data_3555,8.617081409072417
23555,Kusaha,training_data_3556,8.952084031672443
23556,Kusaha,training_data_3557,8.769022553524067
23557,Kusaha,training_data_3558,9.155043464966433
23558,Kusaha,training_data_3559,8.869510012
23559,Kusaha,training_data_3560,9.322225392
23560,Kusaha,training_data_3561,8.857129288144154
23561,Kusaha,training_data_3562,8.820415983998547
23562,Kusaha,training_data_3563,8.8618524
23563,Kusaha,training_data_3564,9.077572042531836
23564,Kusaha,training_data_3565,8.911692033343806
23565,Kusaha,training_data_3566,9.195901213940877
23566,Kusaha,training_data_3567,8.499326070843667
23567,Kusaha,training_data_3568,9.225791129352169
23568,Kusaha,training_data_3569,8.621985858021555
23569,Kusaha,training_data_3570,8.989225924445947
23570,Kusaha,training_data_3571,9.116993094123979
23571,Kusaha,training_data_3572,9.206649329
23572,Kusaha,training_data_3573,8.748249707580365
23573,Kusaha,training_data_3574,9.126437234145973
23574,Kusaha,training_data_3575,9.215279960430017
23575,Kusaha,training_data_3576,8.790591265479764
23576,Kusaha,training_data_3577,8.992790196
23577,Kusaha,training_data_3578,8.864405792048869
23578,Kusaha,training_data_3579,9.069211186939633
23579,Kusaha,training_data_3580,8.636273293167571
23580,Kusaha,training_data_3581,8.889409558921642
23581,Kusaha,training_data_3582,9.033775732331105
23582,Kusaha,training_data_3583,9.201195582545866
23583,Kusaha,training_data_3584,8.940929202546027
23584,Kusaha,training_data_3585,8.831932415
23585,Kusaha,training_data_3586,9.010110582748302
23586,Kusaha,training_data_3587,9.019368980764957
23587,Kusaha,training_data_3588,9.024207680716758
23588,Kusaha,training_data_3589,8.753329642744824
23589,Kusaha,training_data_3590,8.803208458494804
23590,Kusaha,training_data_3591,8.590807151547622
23591,Kusaha,training_data_3592,8.812574566
23592,Kusaha,training_data_3593,8.579415170611218
23593,Kusaha,training_data_3594,9.042128592588531
23594,Kusaha,training_data_3595,8.583772157446823
23595,Kusaha,training_data_3596,9.113827500009517
23596,Kusaha,training_data_3597,8.963249492946366
23597,Kusaha,training_data_3598,8.995496819
23598,Kusaha,training_data_3599,8.644820019093961
23599,Kusaha,training_data_3600,9.081089137133265
23600,Kusaha,training_data_3601,8.998655090071129
23601,Kusaha,training_data_3602,8.937336485290999
23602,Kusaha,training_data_3603,8.920702807441309
23603,Kusaha,training_data_3604,9.096494512561444
23604,Kusaha,training_data_3605,8.578414042584624
23605,Kusaha,training_data_3606,8.985695356482989
23606,Kusaha,training_data_3607,9.170909629542896
23607,Kusaha,training_data_3608,9.038622992031732
23608,Kusaha,training_data_3609,9.001886158789178
23609,Kusaha,training_data_3610,8.787499566710213
23610,Kusaha,training_data_3611,8.751285169941804
23611,Kusaha,training_data_3612,8.972653680684239
23612,Kusaha,training_data_3613,9.107746679112669
23613,Kusaha,training_data_3614,9.011606140801065
23614,Kusaha,training_data_3615,9.008407679
23615,Kusaha,training_data_3616,9.190667863
23616,Kusaha,training_data_3617,8.945332942910342
23617,Kusaha,training_data_3618,9.277485850653063
23618,Kusaha,training_data_3619,9.004808251664937
23619,Kusaha,training_data_3620,9.043786014637222
23620,Kusaha,training_data_3621,9.110036024081563
23621,Kusaha,training_data_3622,9.139383670640395
23622,Kusaha,training_data_3623,9.021510541670667
23623,Kusaha,training_data_3624,8.951957045166655
23624,Kusaha,training_data_3625,8.849189619800901
23625,Kusaha,training_data_3626,8.853098722043422
23626,Kusaha,training_data_3627,8.595984018714285
23627,Kusaha,training_data_3628,8.677522982885327
23628,Kusaha,training_data_3629,9.41554447
23629,Kusaha,training_data_3630,9.016456820640899
23630,Kusaha,training_data_3631,8.974724803866527
23631,Kusaha,training_data_3632,8.931814782367375
23632,Kusaha,training_data_3633,8.810118082
23633,Kusaha,training_data_3634,9.036142766622794
23634,Kusaha,training_data_3635,8.890989216061698
23635,Kusaha,training_data_3636,8.868564520783377
23636,Kusaha,training_data_3637,9.177529726927288
23637,Kusaha,training_data_3638,9.115064579701773
23638,Kusaha,training_data_3639,8.952395937910515
23639,Kusaha,training_data_3640,9.229187782304226
23640,Kusaha,training_data_3641,8.863950436330894
23641,Kusaha,training_data_3642,8.942423441306632
23642,Kusaha,training_data_3643,8.958793887327838
23643,Kusaha,training_data_3644,8.934776059
23644,Kusaha,training_data_3645,9.238964703787424
23645,Kusaha,training_data_3646,8.898833612606346
23646,Kusaha,training_data_3647,9.202008630747182
23647,Kusaha,training_data_3648,8.791976848669176
23648,Kusaha,training_data_3649,8.856396260392321
23649,Kusaha,training_data_3650,9.257195481864137
23650,Kusaha,training_data_3651,8.653084481624123
23651,Kusaha,training_data_3652,9.242464365262373
23652,Kusaha,training_data_3653,9.133847908038764
23653,Kusaha,training_data_3654,8.799275591315768
23654,Kusaha,training_data_3655,8.945871984
23655,Kusaha,training_data_3656,8.861780091687855
23656,Kusaha,training_data_3657,9.082625514612683
23657,Kusaha,training_data_3658,8.855947530201059
23658,Kusaha,training_data_3659,9.224765547721724
23659,Kusaha,training_data_3660,8.759222311274296
23660,Kusaha,training_data_3661,9.142747658801827
23661,Kusaha,training_data_3662,9.091001672
23662,Kusaha,training_data_3663,9.175273561844433
23663,Kusaha,training_data_3664,8.841850543147638
23664,Kusaha,training_data_3665,8.777289006993524
23665,Kusaha,training_data_3666,8.744659498533307
23666,Kusaha,training_data_3667,8.716379523
23667,Kusaha,training_data_3668,9.002233540832306
23668,Kusaha,training_data_3669,9.199692101247267
23669,Kusaha,training_data_3670,9.003407550781256
23670,Kusaha,training_data_3671,8.750435945
23671,Kusaha,training_data_3672,9.230104873018478
23672,Kusaha,training_data_3673,9.139078691769898
23673,Kusaha,training_data_3674,9.074255779
23674,Kusaha,training_data_3675,8.888576789360101
23675,Kusaha,training_data_3676,9.052258437299004
23676,Kusaha,training_data_3677,9.290022881665042
23677,Kusaha,training_data_3678,9.075666760369648
23678,Kusaha,training_data_3679,9.103350028024146
23679,Kusaha,training_data_3680,9.046561095084003
23680,Kusaha,training_data_3681,9.079279469
23681,Kusaha,training_data_3682,9.164351589
23682,Kusaha,training_data_3683,8.714882947648174
23683,Kusaha,training_data_3684,9.091633036996502
23684,Kusaha,training_data_3685,9.087305625502063
23685,Kusaha,training_data_3686,9.162777448802617
23686,Kusaha,training_data_3687,9.339135777
23687,Kusaha,training_data_3688,8.757865883247693
23688,Kusaha,training_data_3689,8.739685308482633
23689,Kusaha,training_data_3690,8.870060476331714
23690,Kusaha,training_data_3691,9.267214540629904
23691,Kusaha,training_data_3692,8.852526101902217
23692,Kusaha,training_data_3693,8.630073415475941
23693,Kusaha,training_data_3694,9.064474590850544
23694,Kusaha,training_data_3695,9.329728132881336
23695,Kusaha,training_data_3696,8.853928261113467
23696,Kusaha,training_data_3697,8.971064253554394
23697,Kusaha,training_data_3698,9.013210124
23698,Kusaha,training_data_3699,8.855446803893571
23699,Kusaha,training_data_3700,9.306735506902806
23700,Kusaha,training_data_3701,9.052821180909817
23701,Kusaha,training_data_3702,9.100683599781135
23702,Kusaha,training_data_3703,8.977964969432545
23703,Kusaha,training_data_3704,9.229280337975212
23704,Kusaha,training_data_3705,8.911701098281853
23705,Kusaha,training_data_3706,9.030894670414142
23706,Kusaha,training_data_3707,8.876375410453237
23707,Kusaha,training_data_3708,9.040276835
23708,Kusaha,training_data_3709,8.955582966303245
23709,Kusaha,training_data_3710,9.266138766871672
23710,Kusaha,training_data_3711,9.286880222692131
23711,Kusaha,training_data_3712,8.954754773
23712,Kusaha,training_data_3713,9.061051284346117
23713,Kusaha,training_data_3714,9.280936461954578
23714,Kusaha,training_data_3715,9.113313065
